Family	!	Scientific Name	Author	Reference	Date
"Dryopteridaceae"	""	"Polystichum scopulinum"	"(D.C. Eaton) Maxon"	"Fern Bull. 8: 29"	"1900"
"Dryopteridaceae"	""	"Polystichum triangulum"	"(L.) Fée"	"Mem. Foug., Gen. Filic. 279"	"1852"
"Apiaceae"	""	"Polytaenia"	"DC."	"Coll. Mém. 5: 53–54, pl. 13"	"1829"
"Apiaceae"	""	"Polytaenia nuttallii"	"DC."	"Coll. Mém. 5: 54, pl. 13"	"1829"
"Apiaceae"	""	"Polytaenia texana"	"(J.M. Coult. & Rose) Mathias & Constance"	"Bull. Torrey Bot. Club 68(2): 123–124"	"1941"
"Fabaceae"	""	"Pomaria"	"Cav."	"Icon. 5(1): 1–2, pl. 402"	"1799"
"Fabaceae"	""	"Pomaria austrotexana"	"B.B. Simpson"	"Lundellia 1: 51–54, f. 1, 2 [map]"	"1998"
"Fabaceae"	""	"Pomaria jamesii"	"(Torr. & A. Gray) Walp."	"Repert. Bot. Syst. 1(5): 811"	"1842 [1843]"
"Pontederiaceae"	"!"	"Pontederia"	"L."	"Sp. Pl. 1: 288"	"1753"
"Pontederiaceae"	""	"Pontederia cordata"	"L."	"Sp. Pl. 1: 288"	"1753"
"Orchidaceae"	""	"Ponthieva"	"R. Br."	"Hortus Kew. (ed. 2) 5: 199"	"1813"
"Orchidaceae"	""	"Ponthieva brittoniae"	"Ames"	"Torreya 10(4): 90–91"	"1910"
"Orchidaceae"	"!"	"Ponthieva racemosa"	"(Walter) C. Mohr"	"Contr. U.S. Natl. Herb. 6: 460"	"1901"
"Orchidaceae"	""	"Ponthieva racemosa var. brittoniae"	"(Ames) Luer"	"Native Orchids Florida 82"	"1972"
"Orchidaceae"	""	"Ponthieva ventricosa"	"(Griseb.) Fawc. & Rendle"	"Fl. Jamaica 1: 39"	"1910"
"Salicaceae"	""	"Populus"	"L."	"Sp. Pl. 2: 1034"	"1753"
"Salicaceae"	""	"Populus acuminata"	"Rydb."	"Bull. Torrey Bot. Club 20(2): 50, t. 141"	"1893"
"Salicaceae"	"!"	"Populus angustifolia"	"E. James"	"Account Exped. Pittsburgh (Philad. Ed.) 1: 497"	"1823"
"Salicaceae"	""	"Populus balsamifera"	"L."	"Sp. Pl. 2: 1034"	"1753"
"Salicaceae"	""	"Populus deltoides"	"W. Bartram ex Marshall"	"Arbust. Amer. 106"	"1785"
"Salicaceae"	""	"Populus fremontii"	"S. Watson"	"Proc. Amer. Acad. Arts 10: 350"	"1875"
"Salicaceae"	""	"Populus grandidentata"	"Michx."	"Fl. Bor.-Amer. 2: 243"	"1803"
"Salicaceae"	""	"Populus heterophylla"	"L."	"Sp. Pl. 2: 1034–1035"	"1753"
"Salicaceae"	""	"Populus tremuloides"	"Michx."	"Fl. Bor.-Amer. 2: 243"	"1803"
"Salicaceae"	""	"Populus trichocarpa"	"Torr. & A. Gray"	"Icon. Pl. 9: pl. 878"	"1852"
"Asteraceae"	"!"	"Porophyllum"	"Guett."	"Hist. Acad. Roy. Sci. Mém. Math. Phys. (Paris, 4to) 1750: 377–378"	"1754"
"Asteraceae"	""	"Porophyllum gracile"	"Benth."	"Bot. Voy. Sulphur 29–30"	"1844"
"Asteraceae"	""	"Porophyllum greggii"	"A. Gray"	"Smithsonian Contr. Knowl. 3(5): 120"	"1852"
"Asteraceae"	""	"Porophyllum leiocarpum"	"(Urb.) Rydb."	"N. Amer. Fl. 34(3): 184"	"1916"
"Asteraceae"	""	"Porophyllum macrocephalum"	"DC."	"Prodr. 5: 648"	"1836"
"Asteraceae"	""	"Porophyllum pygmaeum"	"D.J. Keil & Morefield"	"Syst. Bot. 14(4): 583–588, f. 1–2"	"1989"
"Asteraceae"	""	"Porophyllum ruderale"	"(Jacq.) Cass."	"Dict. Sci. Nat. (ed. 2) 43: 56"	"1826"
"Asteraceae"	""	"Porophyllum scoparium"	"A. Gray"	"Smithsonian Contr. Knowl. 3(5): 119–120"	"1852"
"Bromeliaceae"	""	"Portea petropolitana"	"(Wawra) Mez"	"Fl. Bras. 3(3): 296, pl. 64"	"1892"
"Campanulaceae"	""	"Porterella"	"Torr."	"Prelim. Rep. U.S. Geol. Surv. Montana 488"	"1872"
"Campanulaceae"	""	"Porterella carnosula"	"(Hook. & Arn.) Torr."	"Prelim. Rep. U.S. Geol. Surv. Montana 488"	"1872"
"Rubiaceae"	""	"Portlandia grandiflora"	"L."	"Syst. Nat. (ed. 10) 1: 928"	"1759"
"Portulacaceae"	""	"Portulaca"	"L."	"Sp. Pl. 1: 445"	"1753"
"Portulacaceae"	""	"Portulaca amilis"	"Speg."	"Anales Soc. Ci. Argent. 92: 104, pl. 6"	"1921"
"Portulacaceae"	""	"Portulaca biloba"	"Urb."	"Repert. Spec. Nov. Regni Veg. 22(22–25): 335"	"1926"
"Portulacaceae"	""	"Portulaca caulerpoides"	"Britton & P. Wilson"	"Bull. Torrey Bot. Club 32: 515"	"1915"
"Portulacaceae"	""	"Portulaca grandiflora"	"Hook."	"Bot. Mag. 56: , t. 2885"	"1829"
"Portulacaceae"	""	"Portulaca halimoides"	"L."	"Sp. Pl. (ed. 2) 1: 639"	"1762"
"Portulacaceae"	""	"Portulaca oleracea"	"L."	"Sp. Pl. 1: 445"	"1753"
"Portulacaceae"	""	"Portulaca pilosa"	"L."	"Sp. Pl. 1: 445"	"1753"
"Portulacaceae"	""	"Portulaca quadrifida"	"L."	"Mant. Pl. 1: 73"	"1767"
"Portulacaceae"	""	"Portulaca rubricaulis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 73"	"1823"
"Portulacaceae"	""	"Portulaca smallii"	"P. Wilson"	"N. Amer. Fl. 21(4): 335"	"1932"
"Portulacaceae"	""	"Portulaca suffrutescens"	"Engelm."	"Bot. Gaz. 6(7): 236"	"1881"
"Portulacaceae"	""	"Portulaca teretifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 73–74"	"1823"
"Portulacaceae"	"!"	"Portulaca umbraticola"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 72"	"1823"
"Rubiaceae"	""	"Posoqueria latifolia"	"(Rudge) Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 5: 227–228"	"1819"
"Gentianaceae"	""	"Potalia amara"	"Aubl."	"Hist. Pl. Guiane 1: 394, pl. 151"	"1775"
"Potamogetonaceae"	"!"	"Potamogeton"	"L."	"Sp. Pl. 1: 126"	"1753"
"Potamogetonaceae"	"!"	"Potamogeton alpinus"	"Balb."	"Misc. Bot. 13"	"1804"
"Potamogetonaceae"	""	"Potamogeton amplifolius"	"Tuck."	"Amer. J. Sci. Arts, ser. 2 6: 225"	"1848"
"Potamogetonaceae"	""	"Potamogeton bicupulatus"	"Fernald"	"Mem. Amer. Acad. Arts, n.s. 17(1): 112"	"1932"
"Potamogetonaceae"	""	"Potamogeton clystocarpus"	"Fernald"	"Mem. Amer. Acad. Arts, n.s. 17(1): 79, pl. 15, 30, f. 5"	"1932"
"Potamogetonaceae"	""	"Potamogeton confervoides"	"Rchb."	"Icon. Fl. Germ. Helv. 7: 13"	"1845"
"Potamogetonaceae"	"!"	"Potamogeton crispus"	"L."	"Sp. Pl. 1: 126"	"1753"
"Potamogetonaceae"	"!"	"Potamogeton diversifolius"	"Raf."	"Med. Repos., hexade 2, 5: 354"	"1808"
"Potamogetonaceae"	""	"Potamogeton epihydrus"	"Raf."	"Med. Repos., hexade 2, 5: 354"	"1808"
"Potamogetonaceae"	""	"Potamogeton floridanus"	"Small"	"Fl. S.E. U.S. 37, 1326"	"1903"
"Potamogetonaceae"	""	"Potamogeton foliosus"	"Raf."	"Med. Repos., hexade 2, 5: 354"	"1808"
"Potamogetonaceae"	"!"	"Potamogeton friesii"	"Rupr."	"Beitr. Pflanzenk. Russ. Reiches 4: 43"	"1845"
"Potamogetonaceae"	"!"	"Potamogeton gramineus"	"L."	"Sp. Pl. 1: 127"	"1753"
"Potamogetonaceae"	""	"Potamogeton hillii"	"Morong"	"Bot. Gaz. 6(11): 290–291, f. 3"	"1881"
"Potamogetonaceae"	""	"Potamogeton illinoensis"	"Morong"	"Bot. Gaz. 5(5): 50"	"1880"
"Potamogetonaceae"	""	"Potamogeton montezumawellensis"	"Ricketson, G. Ricketson & Greenawalt"	"J. Bot. Res. Inst. Texas 12(2): 451–456, f. 2, 3 [left], 4"	"2018"
"Potamogetonaceae"	"!"	"Potamogeton natans"	"L."	"Sp. Pl. 1: 126"	"1753"
"Potamogetonaceae"	"!"	"Potamogeton nodosus"	"Poir."	"Encycl., Suppl. 4(2): 535"	"1816"
"Potamogetonaceae"	""	"Potamogeton oakesianus"	"J.W. Robbins"	"Manual (ed. 5) 485"	"1867"
"Potamogetonaceae"	"!"	"Potamogeton obtusifolius"	"Mert. & W.D.J. Koch"	"Deutschl. Fl. (ed. 2) 1: 855"	"1823"
"Potamogetonaceae"	""	"Potamogeton ogdenii"	"Hellq. & R.L. Hilton"	"Syst. Bot. 8(1): 88–91, f. 1–3, pl. 1–2"	"1983"
"Potamogetonaceae"	"!"	"Potamogeton perfoliatus"	"L."	"Sp. Pl. 1: 126"	"1753"
"Potamogetonaceae"	"!"	"Potamogeton praelongus"	"Wulfen"	"Arch. Bot. (Leipzig) 3(3): 331"	"1805"
"Potamogetonaceae"	""	"Potamogeton pulcher"	"Tuck."	"Amer. J. Sci. Arts 45(1): 38"	"1843"
"Potamogetonaceae"	"!"	"Potamogeton pusillus"	"L."	"Sp. Pl. 1: 127"	"1753"
"Potamogetonaceae"	""	"Potamogeton richardsonii"	"(A. Benn.) Rydb."	"Bull. Torrey Bot. Club 32(11): 599"	"1905"
"Potamogetonaceae"	""	"Potamogeton robbinsii"	"Oakes"	"Mag. Hort. Bot. 7: 180"	"1841"
"Potamogetonaceae"	""	"Potamogeton spirillus"	"Tuck."	"Amer. J. Sci. Arts, ser. 2 6: 228"	"1848"
"Potamogetonaceae"	""	"Potamogeton strictifolius"	"A. Benn."	"J. Bot. 40(4): 148–149"	"1902"
"Potamogetonaceae"	""	"Potamogeton subsibiricus"	"Hagstr."	"Kongl. Svenska Vetensk. Acad. Handl., n.s. 55(5): 84"	"1916"
"Potamogetonaceae"	""	"Potamogeton tennesseensis"	"Fernald"	"Rhodora 38(449): 167–169, pl. 412"	"1936"
"Potamogetonaceae"	""	"Potamogeton vaseyi"	"J.W. Robbins"	"Manual (ed. 5) 485"	"1867"
"Potamogetonaceae"	""	"Potamogeton zosteriformis"	"Fernald"	"Mem. Amer. Acad. Arts, n.s. 17(1): 36"	"1932"
"Rosaceae"	"!"	"Potentilla"	"L."	"Sp. Pl. 1: 495"	"1753"
"Rosaceae"	""	"Potentilla albiflora"	"L.O. Williams"	"Bull. Torrey Bot. Club 61(5): 260–261"	"1934"
"Rosaceae"	""	"Potentilla ambigens"	"Greene"	"Erythea 1(1): 5"	"1893"
"Rosaceae"	""	"Potentilla angelliae"	"N.H. Holmgren"	"Brittonia 39(3): 342–344, f. 2"	"1987"
"Rosaceae"	""	"Potentilla anserina"	"L."	"Sp. Pl. 1: 495"	"1753"
"Rosaceae"	""	"Potentilla arizonica"	"Greene"	"Pittonia 1(6): 104"	"1887"
"Rosaceae"	""	"Potentilla basaltica"	"Tiehm & Ertter"	"Brittonia 36(3): 228–231, f. 1"	"1984"
"Rosaceae"	""	"Potentilla biennis"	"Greene"	"Fl. Francisc. 1: 65"	"1891"
"Rosaceae"	""	"Potentilla biflora"	"D.F.K. Schltdl."	"Mag. Neuesten Entdeck. Gesammten Naturk. Ges. Naturf. Freunde Berlin 7(4): 297"	"1815 [1816]"
"Rosaceae"	"!!"	"Potentilla bipinnatifida"	"Douglas"	"Fl. Bor.-Amer. 1(4): 188"	"1832"
"Rosaceae"	""	"Potentilla brevifolia"	"Nutt."	"Fl. N. Amer. 1(3): 442–443"	"1840"
"Rosaceae"	""	"Potentilla breweri"	"S. Watson"	"Proc. Amer. Acad. Arts 8: 555–556"	"1873"
"Rosaceae"	""	"Potentilla canadensis"	"L."	"Sp. Pl. 1: 498"	"1753"
"Rosaceae"	""	"Potentilla concinna"	"Richardson"	"Narr. Journey Polar Sea 739–740"	"1823"
"Rosaceae"	""	"Potentilla cottamii"	"N.H. Holmgren"	"Brittonia 39(3): 340–342, f. 1"	"1987"
"Rosaceae"	""	"Potentilla crinita"	"A. Gray"	"Mem. Amer. Acad. Arts, n.s. 4(1): 41–42"	"1849"
"Rosaceae"	""	"Potentilla demotica"	"Ertter"	"J. Bot. Res. Inst. Texas 1(1): 53, f. 2"	"2007"
"Rosaceae"	""	"Potentilla drummondii"	"Lehm."	"Nov. Stirp. Pug. 2: 9"	"1830"
"Rosaceae"	""	"Potentilla effusa"	"Douglas ex Lehm."	"Nov. Stirp. Pug. 2: 8"	"1830"
"Rosaceae"	""	"Potentilla elegans"	"Cham. & Schltdl."	"Linnaea 2(1): 22–24"	"1827"
"Rosaceae"	""	"Potentilla flabellifolia"	"Hook. ex Torr. & A. Gray"	"Fl. N. Amer. 1(3): 442"	"1840"
"Rosaceae"	""	"Potentilla glaucophylla"	"Lehm."	"Index Seminum (Hamburg) 1836: 7"	"1836"
"Rosaceae"	""	"Potentilla gracilis"	"Douglas ex Hook."	"Bot. Mag. 57: pl. 2984"	"1830"
"Rosaceae"	""	"Potentilla hickmanii"	"Eastw."	"Bull. Torrey Bot. Club 29(2): 77–78"	"1902"
"Rosaceae"	""	"Potentilla hippiana"	"Lehm."	"Nov. Stirp. Pug. 2: 7"	"1830"
"Rosaceae"	""	"Potentilla hookeriana"	"Lehm."	"Index Seminum (Hamburg) 1849: 10"	"1849"
"Rosaceae"	""	"Potentilla hyparctica"	"Malte"	"Rhodora 36(425): 177–178"	"1934"
"Rosaceae"	""	"Potentilla litoralis"	"Rydb."	"Bull. Torrey Bot. Club 23(7): 264"	"1896"
"Rosaceae"	""	"Potentilla macounii"	"Rydb."	"Monogr. N. Amer. Potentilleae 101, pl. 41, f. 1–2"	"1898"
"Rosaceae"	""	"Potentilla millefolia"	"Rydb."	"Bull. Torrey Bot. Club 23(11): 433–434, pl. 277, f. 1–5"	"1896"
"Rosaceae"	""	"Potentilla monspeliensis"	"L."	"Sp. Pl. 1: 499"	"1753"
"Rosaceae"	"!!"	"Potentilla multijuga"	"Lehm."	"Index Seminum (Hamburg) 1849: 6"	"1849"
"Rosaceae"	""	"Potentilla multisecta"	"(S. Watson) Rydb."	"Bull. Torrey Bot. Club 23(10): 397"	"1896"
"Rosaceae"	""	"Potentilla newberryi"	"A. Gray"	"Proc. Amer. Acad. Arts 6: 532"	"1865"
"Rosaceae"	"!!"	"Potentilla nivea"	"L."	"Sp. Pl. 1: 499"	"1753"
"Rosaceae"	""	"Potentilla norvegica"	"L."	"Sp. Pl. 1: 499"	"1753"
"Rosaceae"	""	"Potentilla oblanceolata"	"Rydb."	"Monogr. N. Amer. Potentilleae 53"	"1898"
"Rosaceae"	""	"Potentilla ovina"	"J.M. Macoun"	"Canad. Rec. Sci. 6(8): 464"	"1895 [1896]"
"Rosaceae"	""	"Potentilla paradoxa"	"Nutt."	"Fl. N. Amer. 1(3): 437"	"1840"
"Rosaceae"	""	"Potentilla pensylvanica"	"L."	"Mant. Pl. 1: 76"	"1767"
"Rosaceae"	""	"Potentilla plattensis"	"Nutt."	"Fl. N. Amer. 1(3): 439"	"1840"
"Rosaceae"	""	"Potentilla pseudosericea"	"Rydb."	"Monogr. N. Amer. Potentilleae 98, pl. 36, f. 1–5"	"1898"
"Rosaceae"	""	"Potentilla pulchella"	"R. Br."	"Chlor. Melvill. 19"	"1823"
"Rosaceae"	""	"Potentilla pulcherrima"	"Lehm."	"Nov. Stirp. Pug. 2: 10"	"1830"
"Rosaceae"	""	"Potentilla rhyolitica"	"Ertter"	"J. Bot. Res. Inst. Texas 1(1): 50–52, f. 1"	"2007"
"Rosaceae"	""	"Potentilla rivalis"	"Nutt."	"Fl. N. Amer. 1(3): 437"	"1840"
"Rosaceae"	""	"Potentilla robbinsiana"	"(Lehm.) Oakes ex Rydb."	"Bull. Torrey Bot. Club 23(8): 304"	"1896"
"Rosaceae"	""	"Potentilla sierrae-blancae"	"Wooton & Rydb."	"Monogr. N. Amer. Potentilleae 57, pl. 18, f. 3–5"	"1898"
"Rosaceae"	""	"Potentilla simplex"	"Michx."	"Fl. Bor.-Amer. 1: 303"	"1803"
"Rosaceae"	""	"Potentilla stipularis"	"L."	"Sp. Pl. 1: 498"	"1753"
"Rosaceae"	""	"Potentilla subjuga"	"Rydb."	"Bull. Torrey Bot. Club 23(10): 397–398, pl. 274"	"1896"
"Rosaceae"	""	"Potentilla subviscosa"	"Greene"	"Bull. Torrey Bot. Club 8: 97"	"1881"
"Rosaceae"	""	"Potentilla supina"	"L."	"Sp. Pl. 1: 497"	"1753"
"Rosaceae"	""	"Potentilla thurberi"	"A. Gray"	"Pl. Nov. Thurb. 318"	"1854"
"Rosaceae"	""	"Potentilla vahliana"	"Lehm."	"Monogr. Potentill. 172"	"1820"
"Rosaceae"	""	"Potentilla versicolor"	"Rydb."	"N. Amer. Fl. 22(4): 344"	"1908"
"Rosaceae"	""	"Potentilla villosa"	"Pall. ex Pursh"	"Fl. Amer. Sept. 1: 353–354"	"1814 [1813]"
"Rosaceae"	""	"Potentilla wheeleri"	"S. Watson"	"Proc. Amer. Acad. Arts 11: 148"	"1876"
"Rosaceae"	""	"Poteridium occidentale"	"Rydb."	"N. Amer. Fl. 22(4): 388"	"1908"
"Araceae"	"!"	"Pothos"	"L."	"Sp. Pl. 2: 968"	"1753"
"Sapotaceae"	""	"Pouteria"	"Aubl."	"Hist. Pl. Guiane 1: 85–86, pl. 33"	"1775"
"Sapotaceae"	""	"Pouteria campechiana"	"(Kunth) Baehni"	"Candollea 9: 398"	"1942"
"Sapotaceae"	""	"Pouteria dictyoneura"	"(Griseb.) Radlk."	"Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 14: 464"	"1884"
"Sapotaceae"	"!"	"Pouteria dominigensis"	"(C.F. Gaertn.) Baehni"	"Candollea 9: 402"	"1942"
"Sapotaceae"	""	"Pouteria glomerata"	"(Miq.) Radlk."	"Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 12(3): 333"	"1882"
"Sapotaceae"	""	"Pouteria hotteana"	"(Urb. & Ekman) Baehni"	"Candollea 9: 423, f. 94, 95a"	"1942"
"Sapotaceae"	""	"Pouteria sapota"	"(Jacq.) H.E. Moore & Stearn"	"Taxon 16(5): 383"	"1967"
"Urticaceae"	""	"Pouzolzia"	"Gaudich."	"Voy. Uranie 503"	"1826 [1830]"
"Urticaceae"	""	"Pouzolzia occidentalis"	"(Liebm.) Wedd."	"Arch. Mus. Hist. Nat. 9(3–4): 410"	"1856 [1857]"
"Asteraceae"	"!"	"Praxelis clematidea"	"R.M. King & H. Rob."	"Phytologia 20(3): 194"	"1970"
"Asteraceae"	""	"Prenanthella"	"Rydb."	"Bull. Torrey Bot. Club 33(3): 160–161"	"1906"
"Asteraceae"	""	"Prenanthella exigua"	"(A. Gray) Rydb."	"Bull. Torrey Bot. Club 33(3): 161"	"1906"
"Asteraceae"	""	"Prenanthes"	"L."	"Sp. Pl. 2: 797"	"1753"
"Asteraceae"	""	"Prenanthes alata"	"(Hook.) D. Dietr."	"Syn. Pl. 4: 1309"	"1847"
"Asteraceae"	""	"Prenanthes alba"	"L."	"Sp. Pl. 2: 798"	"1753"
"Asteraceae"	""	"Prenanthes altissima"	"L."	"Sp. Pl. 2: 797–798"	"1753"
"Asteraceae"	"!"	"Prenanthes aspera"	"Michx."	"Fl. Bor.-Amer. 2: 83–84"	"1803"
"Asteraceae"	""	"Prenanthes autumnalis"	"Walter"	"Fl. Carol. 193"	"1788"
"Asteraceae"	""	"Prenanthes barbata"	"(Torr. & A. Gray) Milstead ex Cronquist"	"Brittonia 29(2): 223"	"1977"
"Asteraceae"	""	"Prenanthes boottii"	"(DC.) D. Dietr."	"Syn. Pl. 4: 1309"	"1847"
"Asteraceae"	""	"Prenanthes crepidinea"	"Michx."	"Fl. Bor.-Amer. 2: 84"	"1803"
"Asteraceae"	""	"Prenanthes racemosa"	"Michx."	"Fl. Bor.-Amer. 2: 84"	"1803"
"Asteraceae"	""	"Prenanthes roanensis"	"(Chick.) Chick."	"Bot. Gaz. 6(3): 191"	"1881"
"Asteraceae"	""	"Prenanthes sagittata"	"(A. Gray) A. Nelson"	"New Man. Bot. Rocky Mt. 592"	"1909"
"Asteraceae"	""	"Prenanthes serpentaria"	"Pursh"	"Fl. Amer. Sept. 2: 499–500, pl. 24"	"1814 [1813]"
"Asteraceae"	""	"Prenanthes trifoliolata"	"(Cass.) Fernald"	"Contr. Bot. Vermont 8: 89"	"1900"
"Orchidaceae"	"!!"	"Prescottia"	"Lindl."	"Exot. Fl. 2(13): sub t. 115"	"1824"
"Orchidaceae"	""	"Prescottia oligantha"	"(Sw.) Lindl."	"Gen. Sp. Orchid. Pl. 454"	"1830-1840 [1840]"
"Arecaceae"	""	"Prestoea montana"	"(Graham) G. Nicholson"	"Ill. Dict. Gard. 3: 216"	"1886"
"Apocynaceae"	""	"Prestonia agglutinata"	"(Jacq.) Woodson"	"Ann. Missouri Bot. Gard. 18(4): 552"	"1931"
"Apocynaceae"	""	"Prestonia mollis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 221, pl. 242"	"1818 [1819]"
"Primulaceae"	"!"	"Primula"	"L."	"Sp. Pl. 1: 142"	"1753"
"Primulaceae"	""	"Primula alcalina"	"Cholewa & Douglass M. Hend."	"Brittonia 36(1): 59–61, f. 1 [map]. 2"	"1984"
"Primulaceae"	""	"Primula angustifolia"	"Torr."	"Ann. Lyceum Nat. Hist. New York 1(1[1]): 34, pl. 3, f. 3"	"1823"
"Primulaceae"	""	"Primula anvilensis"	"S. Kelso"	"Syst. Bot. 12(1): 10–13, f. 1, 2 [map]"	"1987"
"Primulaceae"	""	"Primula borealis"	"Duby"	"Prodr. 8: 43"	"1844"
"Primulaceae"	""	"Primula capillaris"	"N.H. Holmgren & A.H. Holmgren"	"Brittonia 26(3): 313–315, f. 3, 4 [map]"	"1974"
"Primulaceae"	""	"Primula cuneifolia"	"Ledeb."	"Mém. Acad. Imp. Sci. St. Pétersbourg Hist. Acad. 5: 522"	"1815"
"Primulaceae"	""	"Primula cusickiana"	"(A. Gray) A. Gray"	"Syn. Fl. N. Amer. (ed. 2) 2(1): 399"	"1886"
"Primulaceae"	""	"Primula egaliksensis"	"Wormsk."	"Fl. Dan. 9(26): 2, pl. 1511"	"1816"
"Primulaceae"	""	"Primula incana"	"M.E. Jones"	"Proc. Calif. Acad. Sci., ser. 2, 5(18): 706–707"	"1895"
"Primulaceae"	""	"Primula laurentiana"	"Fernald"	"Rhodora 30(352): 68–69"	"1928"
"Primulaceae"	""	"Primula mistassinica"	"Michx."	"Fl. Bor.-Amer. 1: 124"	"1803"
"Primulaceae"	""	"Primula parryi"	"A. Gray"	"Amer. J. Sci. Arts, ser. 2 34(101): 257–258"	"1862"
"Primulaceae"	""	"Primula rusbyi"	"Greene"	"Bull. Torrey Bot. Club 8(11): 122"	"1881"
"Primulaceae"	""	"Primula specuicola"	"Rydb."	"Bull. Torrey Bot. Club 40(9): 461–462"	"1913"
"Primulaceae"	""	"Primula stricta"	"Hornem."	"Fl. Dan. 8(24): 1, pl. 1385"	"1810"
"Primulaceae"	""	"Primula suffrutescens"	"A. Gray"	"Proc. Amer. Acad. Arts 7(2): 371"	"1868"
"Primulaceae"	""	"Primula tschuktschorum"	"Kjellm."	"Vega-exped. Vet. Iakttag. 1: 516, pl. 9"	"1882"
"Asteraceae"	"!"	"Prionopsis ciliata"	"(Nutt.) Nutt."	"Trans. Amer. Philos. Soc., n.s. 7: 329"	"1840"
"Verbenaceae"	""	"Priva"	"Adans."	"Fam. Pl. 2: 505"	"1763"
"Verbenaceae"	""	"Priva lappulacea"	"(L.) Pers."	"Syn. Pl. 2(1): 139"	"1807 [1806]"
"Verbenaceae"	""	"Priva portoricensis"	"Urb."	"Symb. Antill. 4(4): 534"	"1903-1911 [1911]"
"Amaranthaceae"	""	"Proatriplex"	"(W.A. Weber) Stutz & G.L. Chu"	"Amer. J. Bot. 77(3): 364"	"1990"
"Amaranthaceae"	""	"Proatriplex pleiantha"	"(W.A. Weber) Stutz & G.L. Chu"	"Amer. J. Bot. 77(3): 366"	"1990"
"Martyniaceae"	""	"Proboscidea"	"Schmidel"	"Icon. Pl., ed. Keller 49–52, pl. 12–13"	"1763"
"Martyniaceae"	""	"Proboscidea altheifolia"	"(Benth.) Decne."	"Ann. Sci. Nat., Bot., sér. 5, 3(6): 324–325"	"1865"
"Martyniaceae"	""	"Proboscidea fragrans"	"(Lindl.) Decne."	"Ann. Sci. Nat., Bot., sér. 5, 3(6): 326"	"1865"
"Martyniaceae"	"!"	"Proboscidea louisiana"	"(Mill.) Thell."	"Mém. Soc. Sci. Nat. Math. Cherbourg 38: 480"	"1912"
"Martyniaceae"	""	"Proboscidea parviflora"	"(Wooton) Wooton & Standl."	"Contr. U.S. Natl. Herb. 19: 602"	"1915"
"Martyniaceae"	""	"Proboscidea sabulosa"	"Correll"	"Rhodora 68(776): 426–428, pl. 1335"	"1966"
"Martyniaceae"	""	"Proboscidea spicata"	"Correll"	"Wrightia 4(2): 77–78"	"1968"
"Salicaceae"	"!"	"Prockia crucis"	"P. Browne ex L."	"Syst. Nat. (ed. 10) 2: 1074"	"1759"
"Liliaceae"	""	"Prosartes"	"D. Don"	"Proc. Linn. Soc. Lond. 1: 48"	"1839"
"Liliaceae"	""	"Prosartes hookeri"	"Torr."	"Pacif. Railr. Rep. 4(5): 144"	"1857"
"Liliaceae"	""	"Prosartes lanuginosa"	"(Michx.) D. Don"	"Proc. Linn. Soc. Lond. 1: 48"	"1839"
"Liliaceae"	""	"Prosartes trachycarpa"	"S. Watson"	"Botany (Fortieth Parallel) 344–345"	"1871"
"Haloragaceae"	""	"Proserpinaca"	"L."	"Sp. Pl. 1: 88"	"1753"
"Haloragaceae"	""	"Proserpinaca palustris"	"L."	"Sp. Pl. 1: 88"	"1753"
"Haloragaceae"	""	"Proserpinaca pectinata"	"Lam."	"Tabl. Encycl. 1: 214–215, pl. 50, f. 1"	"1791 [1792]"
"Fabaceae"	"!"	"Prosopis"	"L."	"Syst. Nat. (ed. 12) 2: 282, 293"	"1767"
"Fabaceae"	"!"	"Prosopis articulata"	"S. Watson"	"Proc. Amer. Acad. Arts 24: 48"	"1889"
"Fabaceae"	"!"	"Prosopis glandulosa"	"Torr."	"Ann. Lyceum Nat. Hist. New York 2: 192–193, pl. 2"	"1827"
"Fabaceae"	"!"	"Prosopis juliflora"	"(Sw.) DC."	"Prodr. 2: 447"	"1825"
"Fabaceae"	"!"	"Prosopis laevigata"	"(Humb. & Bonpl. ex Willd.) M.C. Johnst."	"Brittonia 14(1): 78"	"1962"
"Fabaceae"	"!"	"Prosopis pallida"	"(Humb. & Bonpl. ex Willd.) Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 309"	"1823"
"Fabaceae"	"!"	"Prosopis pubescens"	"Benth."	"London J. Bot. 5: 82–83"	"1846"
"Fabaceae"	"!"	"Prosopis reptans"	"Benth."	"J. Bot. (Hooker) 4(31): 352"	"1842 [1841]"
"Fabaceae"	"!"	"Prosopis strombulifera"	"(Lam.) Benth."	"J. Bot. (Hooker) 4(31): 352"	"1841"
"Fabaceae"	"!"	"Prosopis velutina"	"Wooton"	"Bull. Torrey Bot. Club 25(8): 456–457"	"1898"
"Orchidaceae"	""	"Prosthechea"	"Knowles & Westc."	"Fl. Cab. 2: 111–112"	"1838"
