Family	!	Scientific Name	Author	Reference	Date
"Apocynaceae"	""	"Fernaldia pandurata"	"(A. DC.) Woodson"	"Ann. Missouri Bot. Gard. 19(1): 48–49"	"1932"
"Apocynaceae"	""	"Fernaldia speciosissima"	"Woodson"	"Ann. Missouri Bot. Gard. 26(4): 300"	"1939"
"Orchidaceae"	"!"	"Fernandezia"	"Ruiz & Pav."	"Fl. Peruv. Prodr. 123, t. 27"	"1794"
"Orchidaceae"	""	"Fernandezia costaricensis"	"(Ames & C. Schweinf.) M.W. Chase"	"Phytotaxa 20: 29"	"2011"
"Orchidaceae"	""	"Fernandezia crystallina"	"(Lindl.) M.W. Chase"	"Phytotaxa 20: 29"	"2011"
"Orchidaceae"	""	"Fernandezia hispidula"	"(Rchb. f.) M.W. Chase"	"Phytotaxa 20: 30"	"2011"
"Orchidaceae"	""	"Fernandezia sanguinea"	"(Lindl.) Garay & Dunst."	"Venez. Orchid. Ill. 5: 126"	"1972"
"Orchidaceae"	""	"Fernandezia tica"	"Mora-Ret. & García-Castro"	"Brenesia 39–40: 164–165"	"1993"
"Poaceae"	""	"Festuca"	"L."	"Sp. Pl. 1: 73"	"1753"
"Poaceae"	"!"	"Festuca amplissima"	"Rupr."	"Bull. Acad. Roy. Sci. Bruxelles 9(2): 236"	"1842"
"Poaceae"	""	"Festuca breviglumis"	"Swallen"	"Contr. U.S. Natl. Herb. 29(9): 398"	"1950"
"Poaceae"	""	"Festuca caldasii"	"(Kunth) Kunth"	"Révis. Gramin. 1: 132"	"1835"
"Poaceae"	""	"Festuca cartagana"	"E.B. Alexeev"	"Bot. Zhurn. (Moscow & Leningrad) 67: 1291"	"1982"
"Poaceae"	""	"Festuca chiriquensis"	"Swallen"	"Ann. Missouri Bot. Gard. 30(2): 116"	"1943"
"Poaceae"	""	"Festuca dolichophylla"	"J. Presl"	"Reliq. Haenk. 1(4–5): 258"	"1830"
"Poaceae"	""	"Festuca hephaestophila"	"(Nees) Nees"	"Syn. Pl. Glumac. 1: 310"	"1855 [1854]"
"Poaceae"	""	"Festuca herrerae"	"Davidse"	"Novon 2(4): 322, f. 1A–D"	"1992"
"Poaceae"	""	"Festuca rubra"	"L."	"Sp. Pl. 1: 74"	"1753"
"Poaceae"	""	"Festuca talamancensis"	"Davidse"	"Novon 2(4): 324, f. 1E–F"	"1992"
"Poaceae"	""	"Festuca tolucensis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 153"	"1815 [1816]"
"Poaceae"	""	"Festuca ulochaeta"	"Nees"	"Syn. Pl. Glumac. 1: 305"	"1855 [1854]"
"Cucurbitaceae"	""	"Fevillea"	"L."	"Sp. Pl. 2: 1013"	"1753"
"Cucurbitaceae"	"!"	"Fevillea cordifolia"	"L."	"Sp. Pl. 2: 1013"	"1753"
"Moraceae"	"!"	"Ficus"	"L."	"Sp. Pl. 2: 1059"	"1753"
"Moraceae"	"!!"	"Ficus americana"	"Aubl."	"Hist. Pl. Guiane 2: 952"	"1775"
"Moraceae"	""	"Ficus apollinaris"	"Dugand"	"Caldasia 1(4): 31"	"1942"
"Moraceae"	"!"	"Ficus aurea"	"Nutt."	"N. Amer. Sylv. 2: 4–5, t. 43"	"1846"
"Moraceae"	""	"Ficus brevibracteata"	"W.C. Burger"	"Phytologia 26(6): 423–424"	"1973"
"Moraceae"	""	"Ficus bullenei"	"I.M. Johnst."	"Sargentia 8: 113–114, t. 15, f. 1"	"1949"
"Moraceae"	""	"Ficus cahuitensis"	"C.C. Berg"	"Acta Bot. Neerl. 30(3): 231–233, f. 1"	"1981"
"Moraceae"	""	"Ficus caldasiana"	"Dugand"	"Caldasia 1(4): 33"	"1942"
"Moraceae"	""	"Ficus cervantesiana"	"Standl. & L.O. Williams"	"Ceiba 3(3): 194"	"1953"
"Moraceae"	"!"	"Ficus citrifolia"	"Mill."	"Gard. Dict. (ed. 8) no. 10"	"1768"
"Moraceae"	"!"	"Ficus colubrinae"	"Standl."	"Contr. U.S. Natl. Herb. 20(1): 16"	"1917"
"Moraceae"	""	"Ficus costaricana"	"(Liebm.) Miq."	"Ann. Mus. Bot. Lugduno-Batavi 3(10): 298"	"1867"
"Moraceae"	""	"Ficus cotinifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 2: 49"	"1817"
"Moraceae"	"!"	"Ficus crassinervia"	"Desf. ex Willd."	"Sp. Pl. 4(2): 1138"	"1806"
"Moraceae"	""	"Ficus crassiuscula"	"Warb. ex Standl."	"Contr. U.S. Natl. Herb. 20(1): 12"	"1917"
"Moraceae"	""	"Ficus crocata"	"(Miq.) Miq."	"Ann. Mus. Bot. Lugduno-Batavi 3(10): 297"	"1867"
"Moraceae"	"!"	"Ficus cuatrecasasiana"	"Dugand"	"Caldasia 1(4): 36, f. 1"	"1942"
"Moraceae"	""	"Ficus davidsoniae"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(1): 15"	"1940"
"Moraceae"	""	"Ficus donnell-smithii"	"Standl."	"Contr. U.S. Natl. Herb. 20(1): 21"	"1917"
"Moraceae"	""	"Ficus dugandii"	"Standl."	"Trop. Woods 32: 20"	"1932"
"Moraceae"	""	"Ficus eximia"	"Schott"	"Syst. Veg. [Sprengel] 4(2, Cur. Post.): 410"	"1827"
"Moraceae"	""	"Ficus hartwegii"	"(Miq.) Miq."	"Ann. Mus. Bot. Lugduno-Batavi 3(10): 299"	"1867"
"Moraceae"	"!!"	"Ficus insipida"	"Willd."	"Sp. Pl. 4(2): 1143"	"1806"
"Moraceae"	""	"Ficus macbridei"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 13(2/2): 305"	"1937"
"Moraceae"	""	"Ficus matiziana"	"Dugand"	"Caldasia 4(17): 116–117"	"1946"
"Moraceae"	"!!"	"Ficus maxima"	"Mill."	"Gard. Dict. (ed. 8) no. 6"	"1768"
"Moraceae"	"!"	"Ficus nymphaeifolia"	"Mill."	"Gard. Dict. (ed. 8) no. 9"	"1768"
"Moraceae"	"!"	"Ficus obtusifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 2: 49"	"1817"
"Moraceae"	""	"Ficus osensis"	"C.C. Berg"	"Novon 6(3): 232, f. 3"	"1996"
"Moraceae"	""	"Ficus padifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 2: 47–48"	"1817"
"Moraceae"	""	"Ficus pallida"	"Vahl"	"Enum. Pl. 2: 194"	"1805"
"Moraceae"	""	"Ficus paraensis"	"(Miq.) Miq."	"Ann. Mus. Bot. Lugduno-Batavi 3(10): 298"	"1867"
"Moraceae"	""	"Ficus pertusa"	"L. f."	"Suppl. Pl. 442"	"1781 [1782]"
"Moraceae"	""	"Ficus plectonervata"	"N. Medina"	"Phytotaxa 188(1): 26–29, f. 3, 4I–L, 5, 6"	"2014"
"Moraceae"	""	"Ficus popenoei"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 301–302"	"1929"
"Moraceae"	""	"Ficus rensoniana"	"S. Calderón & Standl."	"J. Wash. Acad. Sci. 13(16): 367"	"1923"
"Moraceae"	""	"Ficus richteri"	"Dugand"	"Caldasia 1(4): 63"	"1942"
"Moraceae"	""	"Ficus romeroi"	"Dugand"	"Caldasia 7(33): 238–239"	"1955"
"Moraceae"	""	"Ficus schippii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(1): 7"	"1930"
"Moraceae"	""	"Ficus tonduzii"	"Standl."	"Contr. U.S. Natl. Herb. 20(1): 8"	"1917"
"Moraceae"	""	"Ficus trachelosyce"	"Dugand"	"Caldasia 1(4): 69, f. 14"	"1942"
"Moraceae"	""	"Ficus trigonata"	"L."	"Pl. Surin. 17"	"1775"
"Moraceae"	""	"Ficus turrialbana"	"W.C. Burger"	"Phytologia 26(6): 429–430"	"1973"
"Moraceae"	"!"	"Ficus velutina"	"Humb. & Bonpl. ex Willd."	"Sp. Pl. 4(2): 1141"	"1806"
"Moraceae"	""	"Ficus yoponensis"	"Desv."	"Ann. Sci. Nat., Bot., sér. 2, 18: 310, t. 8, f. 1"	"1842"
"Moraceae"	""	"Ficus zarzalensis"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(1): 16"	"1940"
"Cyperaceae"	"!!"	"Fimbristylis"	"Vahl"	"Enum. Pl. 2: 285"	"1805"
"Cyperaceae"	"!"	"Fimbristylis annua"	"(All.) Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 2: 95"	"1817"
"Cyperaceae"	"!"	"Fimbristylis autumnalis"	"(L.) Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 2: 97"	"1817"
"Cyperaceae"	""	"Fimbristylis castanea"	"(Michx.) Vahl"	"Enum. Pl. 2: 294–295"	"1805"
"Cyperaceae"	"!"	"Fimbristylis complanata"	"(Retz.) Link"	"Hort. Berol. 1: 292"	"1827"
"Cyperaceae"	"!"	"Fimbristylis cymosa"	"R. Br."	"Prodr. 228"	"1810"
"Cyperaceae"	"!"	"Fimbristylis dichotoma"	"(L.) Vahl"	"Enum. Pl. 2: 287"	"1805"
"Cyperaceae"	"!"	"Fimbristylis littoralis"	"Gaudich."	"Voy. Uranie 10: 413"	"1826 [1829]"
"Cyperaceae"	""	"Fimbristylis spadicea"	"(L.) Vahl"	"Enum. Pl. 2: 294"	"1805"
"Apocynaceae"	""	"Fischeria"	"DC."	"Cat. Pl. Horti Monsp. 112"	"1813"
"Apocynaceae"	""	"Fischeria billbergiana"	"(Beurl.) Morillo"	"Ernstia 50: 13"	"1988"
"Apocynaceae"	""	"Fischeria blepharopetala"	"S.F. Blake"	"Contr. U.S. Natl. Herb. 20: 244"	"1919"
"Apocynaceae"	""	"Fischeria brachycalyx"	"L.O. Williams"	"Fieldiana, Bot. 32(4): 43–44"	"1968"
"Apocynaceae"	""	"Fischeria martiana"	"Decne."	"Prodr. 8: 601"	"1844"
"Apocynaceae"	""	"Fischeria martiana var. funebris"	"Donn. Sm."	"Bot. Gaz. 24(6): 398"	"1897"
"Apocynaceae"	""	"Fischeria panamensis"	"Spellman"	"Ann. Missouri Bot. Gard. 62(1): 138"	"1975"
"Acanthaceae"	""	"Fittonia albivenis"	"(Lindl. ex Veitch) Brummitt"	"Curtis's Bot. Mag., New Ed. 182(4): 165"	"1979"
"Asteraceae"	""	"Fleischmannia"	"Sch. Bip."	"Flora 33(27): 417–418"	"1850"
"Asteraceae"	""	"Fleischmannia allenii"	"R.M. King & H. Rob."	"Phytologia 28(1): 73–74, figs. p. 84, 90"	"1974"
"Asteraceae"	""	"Fleischmannia capillipes"	"(Benth.) R.M. King & H. Rob."	"Phytologia 28(1): 74"	"1974"
"Asteraceae"	""	"Fleischmannia gentryi"	"R.M. King & H. Rob."	"Phytologia 31(4): 305–306, figs. p.308, 310"	"1975"
"Asteraceae"	""	"Fleischmannia hymenophylla"	"(Klatt) R.M. King & H. Rob."	"Phytologia 19(4): 203"	"1970"
"Asteraceae"	""	"Fleischmannia microstemon"	"(Cass.) R.M. King & H. Rob."	"Phytologia 19(4): 204"	"1970"
"Asteraceae"	""	"Fleischmannia plectranthifolia"	"(Benth.) R.M. King & H. Rob."	"Phytologia 19(4): 205"	"1970"
"Asteraceae"	""	"Fleischmannia pratensis"	"(Klatt) R.M. King & H. Rob."	"Phytologia 19(4): 205"	"1970"
"Asteraceae"	""	"Fleischmannia pycnocephala"	"(Less.) R.M. King & H. Rob."	"Phytologia 19(4): 205"	"1970"
"Asteraceae"	""	"Fleischmannia pycnocephaloides"	"(B.L. Rob.) R.M. King & H. Rob."	"Phytologia 19(4): 205"	"1970"
"Asteraceae"	""	"Fleischmannia sideritidis"	"(Benth.) R.M. King & H. Rob."	"Phytologia 19(4): 206"	"1970"
"Asteraceae"	""	"Fleischmannia sinclairii"	"(Benth.) R.M. King & H. Rob."	"Phytologia 19(4): 206"	"1970"
"Asteraceae"	""	"Fleischmannia splendens"	"R.M. King & H. Rob."	"Phytologia 24(4): 281–282"	"1972"
"Asteraceae"	""	"Fleischmannia tysonii"	"R.M. King & H. Rob."	"Phytologia 28(1): 82–83, figs. p. 95, 96"	"1974"
"Commelinaceae"	""	"Floscopa"	"Lour."	"Fl. Cochinch. 1: 189, 192"	"1790"
"Commelinaceae"	""	"Floscopa glabrata"	"(Kunth) Hassk."	"Commelin. Ind. 166"	"1870"
"Commelinaceae"	""	"Floscopa robusta"	"(Seub.) C.B. Clarke"	"Monogr. Phan. 3: 271"	"1881"
"Resedaceae"	"!"	"Forchhammeria"	"Liebm."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1853(3–4): 93–94"	"1854"
"Resedaceae"	""	"Forchhammeria iltisii"	"J.F. Morales"	"Phytoneuron 2013–85: 1–6, f. 1–2"	"2013"
"Resedaceae"	""	"Forchhammeria pallida"	"Liebm."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1853(3–4): 93–94"	"1854"
"Resedaceae"	""	"Forchhammeria trifoliata"	"Radlk."	"Publ. Field Columb. Mus., Bot. Ser. 1(4): 399"	"1898"
"Oleaceae"	"!!"	"Forestiera"	"Poir."	"Encycl., Suppl. 1(1): 312"	"1810"
"Oleaceae"	""	"Forestiera cartaginensis"	"Donn. Sm."	"Bot. Gaz. 24(6): 396"	"1897"
"Oleaceae"	""	"Forestiera isabeliae"	"Hammel & Cornejo"	"Novon 19(1): 52–55, f. 1A–E"	"2009"
"Oleaceae"	""	"Forestiera rhamnifolia"	"Griseb."	"Cat. Pl. Cub. 169"	"1866"
"Apocynaceae"	"!!"	"Forsteronia"	"G. Mey."	"Prim. Fl. Esseq. 133–134"	"1818"
"Apocynaceae"	""	"Forsteronia acouci"	"(Aubl.) A. DC."	"Prodr. 8: 439"	"1844"
"Apocynaceae"	""	"Forsteronia monteverdensis"	"J.F. Morales"	"Phytologia 78(3): 195–196"	"1995"
"Apocynaceae"	""	"Forsteronia myriantha"	"Donn. Sm."	"Bot. Gaz. 27(6): 435"	"1899"
"Apocynaceae"	"!"	"Forsteronia spicata"	"(Jacq.) G. Mey."	"Prim. Fl. Esseq. 135"	"1818"
"Rosaceae"	""	"Fragaria"	"L."	"Sp. Pl. 1: 494"	"1753"
"Rhamnaceae"	""	"Frangula"	"Mill."	"Gard. Dict. Abr. (ed. 4) vol. 1"	"1754"
"Rhamnaceae"	""	"Frangula capreifolia"	"(Schltdl.) Grubov"	"Trudy Bot. Inst. Akad. Nauk S.S.S.R., Ser. 1, Fl. Sist. Vyssh. Rast. 8: 278"	"1949"
"Rhamnaceae"	""	"Frangula circumscissa"	"A. Pool"	"Novon 22(4): 452–453, t. 2"	"2013"
"Rhamnaceae"	""	"Frangula discolor"	"(Donn. Sm.) Grubov"	"Trudy Bot. Inst. Akad. Nauk S.S.S.R., Ser. 1, Fl. Sist. Vyssh. Rast. 8: 274"	"1949"
"Rhamnaceae"	""	"Frangula oreodendron"	"(L.O. Williams) A. Pool"	"Novon 22(4): 461–462"	"2013"
"Rhamnaceae"	""	"Frangula pendula"	"A. Pool"	"Novon 22(4): 462–465, t. 6"	"2013"
"Oleaceae"	""	"Fraxinus uhdei"	"(Wenz.) Lingelsh."	"Bot. Jahrb. Syst. 40(2): 221"	"1907"
"Pentaphylacaceae"	"!"	"Freziera"	"Willd."	"Sp. Pl. 2(2): 1179"	"1799"
"Pentaphylacaceae"	""	"Freziera bradleyi"	"D. Santam. & Q. Jiménez"	"Harvard Pap. Bot. 19(2): 219–221, f. 1A–C"	"2014"
"Pentaphylacaceae"	""	"Freziera calophylla"	"Triana & Planch."	"Ann. Sci. Nat., Bot., sér. 4, 18: 261–262"	"1862"
"Pentaphylacaceae"	""	"Freziera candicans"	"Tul."	"Ann. Sci. Nat., Bot., sér. 3, 8: 328–329"	"1847"
"Pentaphylacaceae"	""	"Freziera cordata"	"Tul."	"Ann. Sci. Nat., Bot., sér. 3, 8: 334"	"1847"
"Pentaphylacaceae"	""	"Freziera friedrichsthaliana"	"(Szyszył.) Kobuski"	"Ann. Missouri Bot. Gard. 25(1): 354"	"1938 [1937]"
"Pentaphylacaceae"	""	"Freziera grisebachii"	"Krug & Urb."	"Bot. Jahrb. Syst. 21(5): 542"	"1896"
"Pentaphylacaceae"	""	"Freziera monteverdensis"	"D. Santam., Lagom. & Q. Jiménez"	"Brittonia 69(1): 101–105, f. 1A–K, 2A–E"	"2017 [2016]"
"Pentaphylacaceae"	""	"Freziera tarariae"	"Q. Jiménez, D. Santam. & A.K. Monro"	"Harvard Pap. Bot. 19(2): 223–225, f. 2A, B, 3A–F"	"2014"
"Bignoniaceae"	""	"Fridericia"	"Mart."	"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 13(2): 7"	"1827"
"Bignoniaceae"	"!"	"Fridericia candicans"	"(Rich.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 433"	"2014"
"Bignoniaceae"	"!"	"Fridericia chica"	"(Bonpl.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 434"	"2014"
"Bignoniaceae"	"!"	"Fridericia conjugata"	"(Vell.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 435"	"2014"
"Bignoniaceae"	""	"Fridericia costaricensis"	"(Kraenzl.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 435"	"2014"
"Bignoniaceae"	"!"	"Fridericia dichotoma"	"(Jacq.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 436–437"	"2014"
"Bignoniaceae"	"!"	"Fridericia florida"	"(DC.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 438"	"2014"
"Bignoniaceae"	""	"Fridericia mollissima"	"(Kunth) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 440"	"2014"
"Bignoniaceae"	"!"	"Fridericia patellifera"	"(Schltdl.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 442"	"2014"
"Bignoniaceae"	""	"Fridericia schumanniana"	"(Loes.) L.G. Lohmann"	"Ann. Missouri Bot. Gard. 99(3): 444"	"2014"
"Onagraceae"	"!"	"Fuchsia"	"L."	"Sp. Pl. 2: 1191"	"1753"
"Onagraceae"	""	"Fuchsia arborescens"	"Sims"	"Bot. Mag. 53: t. 2620"	"1826"
"Onagraceae"	"!"	"Fuchsia boliviana"	"Carrière"	"Rev. Hort. (Paris) 48(8): 150–151, t. s.n."	"1876"
"Onagraceae"	""	"Fuchsia jimenezii"	"Breedlove, P.E. Berry & P.H. Raven"	"Ann. Missouri Bot. Gard. 69(1): 221, f. 4"	"1982"
"Onagraceae"	""	"Fuchsia magellanica"	"Lam."	"Encycl. 2(2): 565–566"	"1788"
"Onagraceae"	""	"Fuchsia microphylla"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 103–104, t. 534"	"1823"
"Onagraceae"	""	"Fuchsia paniculata"	"Lindl."	"Gard. Chron. 1856(18): 301"	"1856"
"Onagraceae"	""	"Fuchsia splendens"	"Zucc."	"Flora 15(Beibl. 2): 102"	"1832"
"Cyperaceae"	"!"	"Fuirena"	"Rottb."	"Descr. Icon. Rar. Pl. 70"	"1773"
"Cyperaceae"	""	"Fuirena camptotricha"	"C. Wright"	"Anales Acad. Ci. Méd. Fís. Nat. Habana 8: 82"	"1871"
"Cyperaceae"	""	"Fuirena incompleta"	"Nees"	"Fl. Bras. 2(1): 107"	"1842"
"Cyperaceae"	"!"	"Fuirena umbellata"	"Rottb."	"Descr. Icon. Rar. Pl. 70, t. 19, f. 3"	"1773"
"Papaveraceae"	"!"	"Fumaria"	"L."	"Sp. Pl. 2: 699"	"1753"
"Apocynaceae"	"!"	"Funastrum bilobum"	"(Hook. & Arn.) J.F. Macbr."	"Contr. Gray Herb. 49: 51"	"1917"
"Apocynaceae"	""	"Funastrum clausum"	"(Jacq.) Schltr."	"Repert. Spec. Nov. Regni Veg. 13(363/367): 283"	"1914"
"Apocynaceae"	""	"Funastrum lindenianum"	"(Decne.) Schltr."	"Repert. Spec. Nov. Regni Veg. 13: 286"	"1914"
"Orchidaceae"	""	"Funkiella"	"Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 430–431"	"1920"
"Orchidaceae"	""	"Funkiella stolonifera"	"(Ames & Correll) Garay"	"Bot. Mus. Leafl. 28(4): 320, t. 27C"	"1980 [1982]"
"Orchidaceae"	""	"Funkiella versiformis"	"Szlach."	"Fragm. Florist. Geobot. 39(2): 435"	"1994"
"Asparagaceae"	""	"Furcraea cabuya"	"Trel."	"Ann. Jard. Bot. Buitenzorg, Suppl. 3(2)–4: 906, t. 36"	"1910"
"Asparagaceae"	""	"Furcraea foetida"	"(L.) Haw."	"Syn. Pl. Succ. 73"	"1812"
"Violaceae"	""	"Fusispermum"	"Cuatrec."	"Fieldiana, Bot. 27(1): 94"	"1950"
"Violaceae"	""	"Fusispermum laxiflorum"	"Hekking"	"Proc. Kon. Ned. Akad. Wetensch., C 87(2): 124"	"1984"
"Violaceae"	""	"Fusispermum minutiflorum"	"Cuatrec."	"Fieldiana, Bot. 27(1): 94–96"	"1950"
"Pteridaceae"	""	"Gaga angustifolia"	"(Kunth) Fay W. Li & Windham"	"Syst. Bot. 37(4): 856"	"2012"
"Pteridaceae"	""	"Gaga cuneata"	"(Kaulf. ex Link) Fay W. Li & Windham"	"Syst. Bot. 37(4): 856"	"2012"
"Pteridaceae"	""	"Gaga kaulfussii"	"(Kunze) Fay W. Li & Windham"	"Syst. Bot. 37(4): 857"	"2012"
"Pteridaceae"	""	"Gaga marginata"	"(Kunth) Fay W. Li & Windham"	"Syst. Bot. 37(4): 857"	"2012"
"Loranthaceae"	""	"Gaiadendron"	"G. Don"	"Gen. Hist. 3: 431"	"1834"
"Loranthaceae"	""	"Gaiadendron punctatum"	"(Ruiz & Pav.) G. Don"	"Gen. Hist. 3: 432"	"1834"
"Fabaceae"	"!"	"Galactia"	"P. Browne"	"Civ. Nat. Hist. Jamaica 298, pl. 32, f. 2"	"1756"
"Fabaceae"	""	"Galactia argentea"	"Brandegee"	"Univ. Calif. Publ. Bot. 6(8): 181"	"1915"
"Fabaceae"	""	"Galactia glaucescens"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 431–432"	"1823 [1824]"
"Fabaceae"	"!"	"Galactia striata"	"(Jacq.) Urb."	"Symb. Antill. 2(2): 320"	"1900"
"Polypodiaceae"	""	"Galactodenia subscabra"	"(Klotzsch) Sundue & Labiak"	"Syst. Bot. 37(2): 341, 345, f. 1C, J–L, 2E–H, 3A–C, 4"	"2012"
"Asteraceae"	""	"Galeana pratensis"	"(Kunth) Rydb."	"N. Amer. Fl. 34(1): 42"	"1914"
"Orchidaceae"	""	"Galeandra"	"Lindl."	"Ill. Orch. Pl. sub pl. 8"	"1830-1838 [1832]"
"Orchidaceae"	""	"Galeandra arundinis"	"Garay & G.A. Romero"	"Vanishing Beauty. Vol. 1 1: 326, pl. 3"	"2005"
"Orchidaceae"	""	"Galeandra batemanii"	"Rolfe"	"Gard. Chron., ser. 3 12: 431"	"1892"
"Orchidaceae"	""	"Galeandra baueri"	"Lindl."	"Ill. Orch. Pl. t. 8"	"1832"
"Orchidaceae"	""	"Galeandra beyrichii"	"Rchb. f."	"Linnaea 22: 854–855"	"1849 [1850]"
"Orchidaceae"	""	"Galeandra dives"	"Rchb. f."	"Bonplandia (Hannover) 2: 98"	"1854"
"Orchidaceae"	"!"	"Galeottia"	"A. Rich. & Galeotti"	"Ann. Sci. Nat., Bot., sér. 3, 3: 25, t. 27"	"1845"
"Orchidaceae"	"!"	"Galeottia grandiflora"	"A. Rich. & Galeotti"	"Ann. Sci. Nat., Bot., sér. 3, 3: 25, t. 27"	"1845"
"Orchidaceae"	""	"Galeottiella"	"Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 360–361"	"1920"
"Rubiaceae"	""	"Galianthe"	"Griseb."	"Abh. Königl. Ges. Wiss. Göttingen 24: 156"	"1879"
"Rubiaceae"	""	"Galianthe brasiliensis"	"(Spreng.) E.L. Cabral & Bacigalupo"	"Ann. Missouri Bot. Gard. 84(4): 861"	"1997 [1998]"
"Asteraceae"	"!"	"Galinsoga"	"Ruiz & Pav."	"Fl. Peruv. Prodr. 110, pl. 24"	"1794"
"Asteraceae"	"!"	"Galinsoga parviflora"	"Cav."	"Icon. 3(2): 41–42, pl. 281"	"1794 [1795–1796]"
"Asteraceae"	"!"	"Galinsoga quadriradiata"	"Ruiz & Pav."	"Syst. Veg. Fl. Peruv. Chil. 1: 198–199"	"1798"
"Rutaceae"	""	"Galipea"	"Aubl."	"Hist. Pl. Guiane 2: 662"	"1775"
"Rutaceae"	""	"Galipea dasysperma"	"Gómez-Laur. & Q. Jiménez"	"Novon 4(4): 347, f. 1"	"1994"
"Rubiaceae"	"!"	"Galium"	"L."	"Sp. Pl. 1: 105"	"1753"
"Rubiaceae"	""	"Galium aschenbornii"	"S. Schauer"	"Linnaea 20: 701"	"1847"
"Rubiaceae"	""	"Galium canescens"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 336"	"1818 [1819]"
"Rubiaceae"	"!"	"Galium hypocarpium"	"(L.) Endl. ex Griseb."	"Fl. Brit. W. I. 351"	"1864 [1861]"
"Rubiaceae"	""	"Galium mexicanum"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 337–338"	"1818 [1819]"
"Rubiaceae"	""	"Galium orizabense"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 3: 54"	"1880"
"Rubiaceae"	"!"	"Galium uncinulatum"	"DC."	"Prodr. 4: 600"	"1830"
"Lauraceae"	""	"Gamanthera"	"van der Werff"	"Ann. Missouri Bot. Gard. 78(2): 401–408, f. 1–11"	"1991"
"Lauraceae"	""	"Gamanthera herrerae"	"van der Werff"	"Ann. Missouri Bot. Gard. 78(2): 401–408, f. 1"	"1991"
"Asteraceae"	"!"	"Gamochaeta"	"Wedd."	"Chlor. Andina 1(4–6): 151"	"1855 [1856]"
"Asteraceae"	""	"Gamochaeta americana"	"(Mill.) Wedd."	"Chlor. Andina 1(4–6): 151"	"1855 [1856]"
"Asteraceae"	"!"	"Gamochaeta coarctata"	"(Willd.) Kerguélen"	"Lejeunia 120: 104"	"1987"
"Asteraceae"	""	"Gamochaeta irazuensis"	"G.L. Nesom"	"Phytologia 68(3): 199–200"	"1990"
"Asteraceae"	"!"	"Gamochaeta pensylvanica"	"(Willd.) Cabrera"	"Bol. Soc. Argent. Bot. 9: 375"	"1961"
"Asteraceae"	"!"	"Gamochaeta purpurea"	"(L.) Cabrera"	"Bol. Soc. Argent. Bot. 9: 377"	"1961"
"Asteraceae"	"!"	"Gamochaeta standleyi"	"(Steyerm.) G.L. Nesom"	"Phytologia 68(3): 199"	"1990"
"Euphorbiaceae"	"!"	"Garcia"	"Rohr"	"Skr. Naturhist.-Selsk. 2(1): 217"	"1792"
"Euphorbiaceae"	"!"	"Garcia nutans"	"Vahl"	"Skr. Naturhist.-Selsk. 2(1): 217–219, t. 9"	"1792"
"Clusiaceae"	""	"Garcinia"	"L."	"Sp. Pl. 1: 443"	"1753"
"Clusiaceae"	""	"Garcinia intermedia"	"(Pittier) Hammel"	"Ann. Missouri Bot. Gard. 76(3): 927–928"	"1989"
"Clusiaceae"	"!"	"Garcinia macrophylla"	"Mart."	"Flora 24(2): 35"	"1841"
"Clusiaceae"	""	"Garcinia madruno"	"(Kunth) Hammel"	"Ann. Missouri Bot. Gard. 76(3): 928"	"1989"
"Clusiaceae"	""	"Garcinia magnifolia"	"(Pittier) Hammel"	"Ann. Missouri Bot. Gard. 76(3): 928"	"1989"
